"DURATION","GEO","UNIT","TIME","ISCED11","SEX","AGE","Value","Flag and Footnotes"
"300 minutes or over","France","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","4.0",""
"300 minutes or over","France","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","9.2",""
"300 minutes or over","France","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","6.7",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","36.6",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","15.7",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","12.5",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","7.3",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","9.6",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","12.7",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","11.5",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","6.5",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","7.3",""
"300 minutes or over","Croatia","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","3.4",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","28.8",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","17.8",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","12.4",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","9.8",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","6.7",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","12.1",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","7.7",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","5.2",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","4.9",""
"300 minutes or over","Italy","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","2.7",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","21.2",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","14.8",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","12.3",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","10.2",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","11.4",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","10.7",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","9.4",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","6.7",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","6.8",""
"300 minutes or over","Cyprus","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","5.5",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","36.0",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","16.6",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","14.9",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","10.3",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","5.9",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","21.6",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","12.4",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","12.2",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","7.3",""
"300 minutes or over","Latvia","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","3.0",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","31.0",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","17.5",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","10.2",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","5.3",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","4.7",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","13.9",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","6.1",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","6.7",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","5.5",""
"300 minutes or over","Lithuania","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","1.9",""
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","55.9","u"
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","24.5",""
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","18.0","u"
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","21.7","u"
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","22.1","u"
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","27.0","u"
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","18.5",""
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","10.0",""
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","18.8","u"
"300 minutes or over","Luxembourg","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","11.8","u"
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","38.8",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","24.4",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","18.2",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","16.4",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","11.8",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","21.2",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","16.4",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","15.0",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","13.7",""
"300 minutes or over","Hungary","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","6.4",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","32.4",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","26.0",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","22.1",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","19.8",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","18.2",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","16.0",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","15.9",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","15.0",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","19.3",""
"300 minutes or over","Malta","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","10.4",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","49.6",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","34.1",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","24.7",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","29.6",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","37.6",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","28.4",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","18.2",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","20.1",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","28.9",""
"300 minutes or over","Austria","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","25.7",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","22.5",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","12.5",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","9.2",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","6.3",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","5.9",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","10.5",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","8.8",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","6.4",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","5.9",""
"300 minutes or over","Poland","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","2.7",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","29.7",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","22.3",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","13.0",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","9.4",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","5.7",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","8.0",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","6.4",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","4.9",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","5.6",""
"300 minutes or over","Portugal","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","3.3",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","18.0",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","9.5",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","5.5",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","4.2",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","1.5",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","5.6",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","1.0",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","1.6",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","0.8",""
"300 minutes or over","Romania","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","0.1",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","47.7",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","33.4",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","24.6",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","24.9",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","16.6",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","30.3",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","20.2",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","18.3",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","16.5",""
"300 minutes or over","Slovenia","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","9.1",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","39.6",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","26.7",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","18.5",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","14.6",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","4.3",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","20.2",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","13.2",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","12.6",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","8.3",""
"300 minutes or over","Slovakia","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","4.7",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","49.7",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","34.0",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","20.0",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","28.2",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","25.5",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","39.9",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","26.9",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","24.5",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","24.6",""
"300 minutes or over","Finland","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","21.2","u"
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","51.3",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","33.1",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","24.9",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","26.3",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","35.1",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","39.0",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","27.5",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","22.0",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","28.5",""
"300 minutes or over","Sweden","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","26.5","u"
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","41.6",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","25.8",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","23.8",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","24.5",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","22.9",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","13.5",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","15.3",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","14.5",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","19.3",""
"300 minutes or over","United Kingdom","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","14.4",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","52.9",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","30.1",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","28.9",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","27.1",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","22.6",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","46.3",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","30.7",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","26.7",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","24.7",""
"300 minutes or over","Iceland","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","16.8",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","53.3",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","40.8",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","32.5",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","37.4",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","32.4",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","47.5",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","32.4",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","32.1",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","34.1",""
"300 minutes or over","Norway","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","23.5",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","7.5",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","4.2",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","2.9",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","2.5",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Males","65 years or over","2.1",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","1.9",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","0.7",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","1.2",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","0.6",""
"300 minutes or over","Turkey","Percentage","2014","All ISCED 2011 levels ","Females","65 years or over","0.2",""
