"LEVELS","GEO","UNIT","ISCED11","TIME","SEX","AGE","Value","Flag and Footnotes"
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","78.2",""
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","58.2",""
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","39.4",""
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","28.4",""
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","72.7",""
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","61.9",""
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","49.0",""
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","33.5",""
"None","Lithuania","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","15.8",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","46.1",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","43.1",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","42.9",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","32.9",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","25.0",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","37.7",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","38.9",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","36.0",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","25.1",""
"None","Luxembourg","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","18.9",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","77.1",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","73.8",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","66.8",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","55.6",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","39.3",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","75.7",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","72.1",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","68.3",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","50.5",""
"None","Hungary","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","29.4",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","70.6",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","72.5",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","64.7",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","57.2",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","47.6",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","70.1",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","63.3",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","57.7",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","43.7",""
"None","Malta","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","28.0",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","42.8",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","45.7",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","43.4",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","42.2",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","42.1",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","27.7",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","36.8",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","31.4",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","27.2",""
"None","Netherlands","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","27.2",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","70.6",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","67.5",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","57.4",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","47.8",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","42.3",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","62.9",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","59.7",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","50.4",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","41.3",""
"None","Austria","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","31.0",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","82.7",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","70.8",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","62.3",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","42.9",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","27.7",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","69.4",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","63.0",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","52.0",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","35.0",""
"None","Poland","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","18.4",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","69.3",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","67.5",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","59.7",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","53.2",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","40.8",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","58.3",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","53.9",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","46.1",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","34.0",""
"None","Portugal","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","18.1",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","92.2",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","80.4",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","67.2",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","38.7",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","13.3",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","89.6",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","73.0",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","59.6",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","31.5",""
"None","Romania","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","8.3",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","49.8",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","51.5",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","49.3",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","36.0",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","28.9",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","32.0",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","44.0",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","39.4",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","26.0",""
"None","Slovenia","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","17.5",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","81.8",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","73.8",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","67.7",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","45.6",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","22.7",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","81.7",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","64.4",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","54.9",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","35.1",""
"None","Slovakia","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","17.2",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","37.8",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","29.8",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","32.1",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","29.5",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","31.6",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","21.1",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","23.2",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","25.4",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","21.0",""
"None","Finland","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","22.8",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","61.3",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","46.0",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","47.1",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","39.9",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","43.0",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","42.6",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","37.4",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","38.2",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","30.5",""
"None","Sweden","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","34.4",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","71.3",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","64.2",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","57.1",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","46.1",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","36.4",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","66.3",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","58.3",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","50.6",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","39.1",""
"None","United Kingdom","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","26.4",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","36.9",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","46.2",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","40.6",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","40.5",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","41.8",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","31.9",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","39.1",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","33.4",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","26.3",""
"None","Iceland","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","26.2",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","71.7",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","68.8",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","62.6",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","62.0",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","67.5",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","55.6",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","54.8",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","49.4",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","48.5",""
"None","Norway","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","55.8",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Males","From 15 to 24 years","69.2",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Males","From 25 to 34 years","61.7",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Males","From 35 to 44 years","56.8",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Males","From 45 to 64 years","52.8",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Males","65 years or over","33.7",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Females","From 15 to 24 years","61.1",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Females","From 25 to 34 years","47.0",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Females","From 35 to 44 years","36.6",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Females","From 45 to 64 years","24.9",""
"None","Turkey","Percentage","All ISCED 2011 levels ","2014","Females","65 years or over","12.7",""
