"ISCO08","GEO","UNIT","DURATION","TIME","ISCED11","SEX","AGE","Value","Flag and Footnotes"
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","93.7",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","19.1",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","23.5",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","21.8",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","15.0",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","65 years or over","6.1",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","8.8",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","10.6",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","11.8",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","9.2",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","65 years or over","5.8",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","2.0",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","0.6",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","0.8",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","0.6",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","65 years or over","0.8",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","0.3",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","0.6",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","0.3",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","0.2",""
"Medical doctors","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","65 years or over","0.5",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Medical doctors","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Medical doctors","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","64.3",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","63.7",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","60.7",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","70.2",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","65 years or over","78.0",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","83.6",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","81.3",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","77.7",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","82.7",""
"Medical doctors","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","85.1",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","34.9",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","35.7",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","38.8",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","29.0",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","65 years or over","21.5",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","15.9",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","18.7",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","22.0",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","17.2",""
"Medical doctors","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","65 years or over","14.4",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","0.8",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","0.5",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","0.4",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","0.8",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","65 years or over","0.5",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","0.5",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","0",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","0.3",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","0.1",""
"Medical doctors","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Females","65 years or over","0.5",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Medical doctors","Ireland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Medical doctors","Ireland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","55.3",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","55.4",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","64.9",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","73.5",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","65 years or over","88.8",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","81.4",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","81.5",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","78.8",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","79.0",""
"Medical doctors","Ireland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","90.4",""
"Medical doctors","Ireland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","33.3",""
